ticker,name,exchange,close,pe,pb,yield_pct,as_of
2073,雄順,TPEx,,,1.79,1.12,1150511
2104,國際中橡,TWSE,10.3,,0.41,,20260508
2208,台船,TWSE,21.7,,3.85,,20260508
2230,泰茂,TPEx,31.35,,1.79,1.91,1150511
2231,為升,TWSE,116.0,,4.68,0.43,20260508
2236,百達-KY,TWSE,135.0,,3.78,0.48,20260508
2239,英利-KY,TWSE,22.2,,0.23,,20260508
2241,艾姆勒,TWSE,29.65,,2.32,,20260508
2254,巨鎧精密-創,TWSE,68.5,,4.22,,20260508
2258,鴻華先進-創,TWSE,28.7,,3.75,,20260508
2314,台揚,TWSE,13.0,,10.16,,20260508
2321,東訊,TWSE,12.35,,1.94,,20260508
2332,友訊,TWSE,13.95,,1.0,0.72,20260508
2337,旺宏,TWSE,153.0,,5.98,,20260508
2338,光罩,TWSE,51.5,,3.33,,20260508
2340,台亞,TWSE,37.3,,2.58,,20260508
2342,茂矽,TWSE,43.8,,2.95,0.68,20260508
2349,錸德,TWSE,12.45,,1.6,,20260508
2367,燿華,TWSE,61.7,,3.43,0.32,20260508
2369,菱生,TWSE,30.7,,2.37,0.98,20260508
2371,大同,TWSE,30.55,,1.35,10.18,20260508
2390,云辰,TWSE,9.46,,0.78,,20260508
2392,正崴,TWSE,38.8,,0.82,2.58,20260508
2401,凌陽,TWSE,25.3,,1.81,,20260508
2405,輔信,TWSE,14.95,,1.47,0.67,20260508
2406,國碩,TWSE,33.0,,3.24,,20260508
2417,圓剛,TWSE,50.4,,2.37,0.5,20260508
2419,仲琦,TWSE,30.05,,2.01,,20260508
2424,隴華,TWSE,19.25,,3.69,,20260508
2425,承啟,TWSE,30.85,,1.23,0.32,20260508
2426,鼎元,TWSE,67.5,,5.4,0.15,20260508
2429,銘旺科,TWSE,53.8,,5.96,,20260508
2431,聯昌,TWSE,10.8,,1.1,,20260508
2438,翔耀,TWSE,22.6,,4.34,,20260508
2440,太空梭,TWSE,16.75,,1.48,,20260508
2444,兆勁,TWSE,13.15,,1.69,,20260508
2457,飛宏,TWSE,24.25,,1.14,,20260508
2460,建通,TWSE,32.0,,3.59,,20260508
2461,光群雷,TWSE,16.5,,0.94,6.12,20260508
2464,盟立,TWSE,122.0,,5.01,0.41,20260508
2482,連宇,TWSE,16.7,,1.22,0.6,20260508
2485,兆赫,TWSE,68.6,,4.26,,20260508
2509,全坤建,TWSE,13.4,,0.77,,20260508
2601,益航,TWSE,4.91,,0.55,,20260508
2616,山隆,TWSE,14.0,,0.72,2.14,20260508
2642,宅配通,TWSE,21.5,,1.0,2.33,20260508
2702,華園,TWSE,14.6,,0.71,,20260508
2712,遠雄來,TWSE,17.4,,1.78,,20260508
2722,夏都,TWSE,23.5,,1.42,0.64,20260508
2723,美食-KY,TWSE,66.8,,1.19,4.49,20260508
2724,藝舍-KY,TPEx,14.05,,1.87,0.0,1150511
2726,雅茗-KY,TPEx,10.1,,1.01,0.0,1150511
2734,易飛網,TPEx,15.6,,1.37,0.0,1150511
2736,富野,TPEx,12.45,,0.7,0.0,1150511
2740,華軒,TPEx,38.9,,6.93,0.0,1150511
2913,農林,TWSE,11.25,,0.72,,20260508
2923,鼎固-KY,TWSE,28.25,,1.11,0.42,20260508
2924,宏太-KY,TPEx,,,2.19,0.0,1150511
2929,淘帝-KY,TWSE,5.52,,0.22,,20260508
2939,永邑-KY,TWSE,24.6,,1.99,,20260508
3011,今皓,TWSE,13.45,,1.27,,20260508
3018,隆銘綠能,TWSE,10.15,,1.36,,20260508
3027,盛達,TWSE,19.2,,1.15,,20260508
3032,偉訓,TWSE,70.7,,3.22,3.86,20260508
3041,揚智,TWSE,24.3,,2.42,,20260508
3043,科風,TWSE,20.35,,0.97,,20260508
3047,訊舟,TWSE,14.4,,1.29,2.08,20260508
3049,精金,TWSE,12.75,,1.45,,20260508
3055,蔚華科,TWSE,91.2,,6.24,1.1,20260508
3057,喬鼎,TWSE,21.6,,2.36,,20260508
3058,立德,TWSE,8.34,,1.08,,20260508
3060,銘異,TWSE,28.0,,1.4,0.71,20260508
3064,泰偉,TPEx,20.75,,4.48,0.0,1150511
3066,李洲,TPEx,18.45,,1.41,0.0,1150511
3067,全域,TPEx,,,1.43,0.0,1150511
3073,天方能源,TPEx,21.1,,1.22,0.0,1150511
3085,新零售,TPEx,12.95,,2.15,0.0,1150511
3086,華義*,TPEx,40.05,,34.23,0.0,1150511
3092,鴻碩,TWSE,30.95,,2.3,,20260508
3095,及成,TPEx,46.6,,4.4,0.0,1150511
3115,富榮綱,TPEx,9.87,,1.31,0.0,1150511
3122,笙泉,TPEx,38.5,,4.47,0.0,1150511
3149,正達,TWSE,48.25,,4.27,,20260508
3150,鈺寶-創,TWSE,19.95,,1.46,2.51,20260508
3176,基亞,TPEx,32.6,,2.93,0.0,1150511
3178,公準,TPEx,67.2,,2.54,0.0,1150511
3205,佰研,TPEx,56.4,,3.66,0.0,1150511
3207,耀勝,TPEx,59.2,,2.26,0.0,1150511
3224,三顧,TPEx,42.25,,2.36,0.0,1150511
3228,金麗科,TPEx,241.5,,27.1,0.0,1150511
3229,晟鈦,TWSE,40.75,,4.37,,20260508
3230,錦明,TPEx,32.55,,2.88,0.0,1150511
3234,光環,TPEx,97.5,,15.26,0.0,1150511
3259,鑫創,TPEx,17.7,,3.4,0.0,1150511
3268,海德威,TPEx,18.5,,1.38,0.0,1150511
3272,東碩,TPEx,18.45,,1.14,0.0,1150511
3288,點晶,TPEx,15.1,,2.31,0.0,1150511
3294,英濟,TPEx,30.7,,1.79,0.0,1150511
3313,斐成,TPEx,11.4,,1.15,0.0,1150511
3321,同泰,TWSE,16.5,,2.11,,20260508
3322,建舜電,TPEx,13.15,,1.03,0.0,1150511
3323,加百裕,TPEx,36.3,,1.44,0.0,1150511
3325,旭品,TPEx,12.75,,1.39,0.0,1150511
3339,泰谷,TPEx,54.0,,4.89,0.0,1150511
3349,寶德,TPEx,21.15,,2.82,0.0,1150511
3354,律勝,TPEx,35.0,,3.13,0.0,1150511
3360,尚立,TPEx,14.55,,1.35,0.0,1150511
3362,先進光,TPEx,102.0,,3.94,0.0,1150511
3372,典範,TPEx,19.75,,2.31,0.0,1150511
3373,熱映,TPEx,16.85,,1.01,6.53,1150511
3380,明泰,TWSE,31.9,,1.9,1.57,20260508
3390,旭軟,TPEx,27.75,,1.57,0.72,1150511
3419,譁裕,TWSE,14.5,,1.81,,20260508
3432,台端,TWSE,20.2,,2.77,,20260508
3434,哲固,TPEx,28.65,,2.03,4.19,1150511
3437,榮創,TWSE,25.85,,1.82,,20260508
3465,進泰電子,TPEx,27.9,,1.27,0.0,1150511
3466,德晉,TPEx,39.75,,2.13,0.0,1150511
3489,森寶,TPEx,22.4,,1.68,13.39,1150511
3494,誠研,TWSE,8.02,,1.32,,20260508
3499,環天科,TPEx,15.05,,1.77,0.0,1150511
3504,揚明光,TWSE,62.1,,2.5,,20260508
3508,位速,TPEx,21.0,,4.32,0.0,1150511
3511,矽瑪,TPEx,21.5,,1.32,0.0,1150511
3518,柏騰,TWSE,36.0,,2.64,,20260508
3520,華盈,TPEx,15.45,,1.33,0.0,1150511
3521,台鋼建設,TPEx,13.25,,1.31,0.0,1150511
3522,御嵿,TPEx,12.55,,2.35,0.0,1150511
3523,迎輝,TPEx,12.4,,1.87,0.0,1150511
3527,聚積,TPEx,64.9,,1.28,1.54,1150511
3541,西柏,TPEx,23.05,,1.78,0.0,1150511
3543,州巧,TWSE,39.85,,1.45,1.51,20260508
3545,敦泰,TWSE,56.7,,1.43,1.41,20260508
3550,聯穎,TWSE,21.35,,1.48,,20260508
3576,聯合再生,TWSE,17.45,,2.74,,20260508
3591,艾笛森,TWSE,23.6,,1.16,3.14,20260508
3593,力銘,TWSE,18.95,,3.96,,20260508
3625,西勝,TPEx,15.1,,3.0,0.0,1150511
3629,地心引力,TPEx,17.95,,11.66,0.0,1150511
3631,晟楠,TPEx,41.0,,2.79,0.0,1150511
3632,研勤,TPEx,8.35,,2.8,0.0,1150511
3664,安瑞-KY,TPEx,8.59,,6.14,0.0,1150511
3666,光耀,TPEx,28.15,,2.17,0.0,1150511
3672,康聯訊,TPEx,11.6,,1.44,0.0,1150511
3685,元創精密,TPEx,30.0,,3.39,0.0,1150511
3686,達能,TWSE,17.6,,2.01,,20260508
3691,碩禾,TPEx,141.0,,2.24,0.0,1150511
3701,大眾控,TWSE,60.9,,3.01,0.33,20260508
3707,漢磊,TPEx,74.9,,4.11,0.0,1150511
3710,連展投控,TPEx,6.01,,1.32,0.0,1150511
3712,永崴投控,TWSE,20.65,,1.53,14.53,20260508
3713,新晶投控,TPEx,14.2,,1.77,0.0,1150511
3714,富采,TWSE,71.1,,1.25,1.27,20260508
4102,永日,TPEx,17.8,,1.28,0.0,1150511
4108,懷特,TWSE,12.1,,1.28,,20260508
4113,聯上,TPEx,14.75,,0.8,0.0,1150511
4120,友華,TPEx,46.5,,0.64,8.6,1150511
4121,優盛,TPEx,14.6,,0.85,0.0,1150511
4127,天良,TPEx,43.75,,4.22,0.0,1150511
4128,中天,TPEx,15.1,,1.0,0.0,1150511
4131,浩泰,TPEx,35.3,,4.94,0.0,1150511
4133,亞諾法,TWSE,21.95,,1.06,0.5,20260508
4139,馬光-KY,TPEx,23.4,,2.38,0.0,1150511
4142,國光生,TWSE,17.8,,1.52,,20260508
4147,中裕,TPEx,48.85,,3.46,0.0,1150511
4154,樂威科-KY,TPEx,11.4,,1.79,0.0,1150511
4168,醣聯,TPEx,22.4,,2.57,0.0,1150511
4171,瑞基,TPEx,18.55,,1.81,0.0,1150511
4174,浩鼎,TPEx,33.35,,2.32,0.0,1150511
4178,永笙-KY,TWSE,19.0,,2.11,,20260508
4183,福永生技,TPEx,13.65,,1.21,0.0,1150511
4188,安克,TPEx,11.7,,1.42,0.0,1150511
4190,佐登-KY,TWSE,24.6,,0.9,2.03,20260508
4192,杏國,TPEx,20.05,,2.87,0.0,1150511
4198,欣大健康,TPEx,37.8,,4.02,0.0,1150511
4304,勝昱,TPEx,30.6,,5.94,0.0,1150511
4402,郡都開發,TPEx,13.75,,1.57,0.0,1150511
4406,新昕纖,TPEx,9.95,,0.83,0.0,1150511
4416,三圓,TPEx,12.45,,0.53,0.0,1150511
4419,皇家美食,TPEx,47.8,,8.03,0.0,1150511
4426,利勤,TWSE,8.04,,0.74,,20260508
4430,耀億,TPEx,16.85,,0.55,2.97,1150511
4502,健信,TPEx,15.65,,1.63,0.0,1150511
4510,高鋒,TPEx,47.15,,2.87,0.0,1150511
4513,福裕,TPEx,14.75,,1.47,0.0,1150511
4528,江興鍛,TPEx,15.95,,0.6,1.25,1150511
4529,淳紳,TPEx,4.5,,1.34,0.0,1150511
4540,全球傳動,TWSE,68.6,,2.29,,20260508
4545,銘鈺,TWSE,30.05,,1.2,0.43,20260508
4557,永新-KY,TWSE,51.0,,0.97,3.92,20260508
4558,寶緯,TPEx,20.35,,1.16,0.0,1150511
4562,穎漢,TWSE,37.7,,3.65,,20260508
4563,百德,TPEx,50.3,,1.97,0.0,1150511
4564,元翎,TWSE,18.0,,1.02,,20260508
4577,達航科技,TPEx,139.5,,7.21,0.0,1150511
4609,唐鋒,TPEx,5.24,,1.75,0.0,1150511
4714,永捷,TPEx,14.8,,1.21,0.0,1150511
4716,大立,TPEx,15.05,,1.24,0.0,1150511
4726,永昕,TPEx,29.25,,3.79,0.0,1150511
4737,華廣,TWSE,58.8,,2.27,,20260508
4743,合一,TPEx,51.5,,2.39,0.0,1150511
4745,合富-KY,TPEx,20.15,,0.54,0.0,1150511
4806,桂田文創,TPEx,10.95,,1.69,0.0,1150511
4807,日成-KY,TWSE,21.55,,1.07,,20260508
4906,正文,TWSE,40.0,,1.5,1.25,20260508
4909,新復興,TPEx,53.9,,1.98,0.0,1150511
4919,新唐,TWSE,167.5,,5.32,0.24,20260508
4923,力士,TPEx,37.4,,2.89,0.0,1150511
4927,泰鼎-KY,TWSE,54.4,,2.45,,20260508
4934,太極,TWSE,18.5,,2.68,,20260508
4939,亞電,TPEx,40.1,,2.75,0.62,1150511
4943,康控-KY,TWSE,9.33,,6.1,,20260508
4956,光鋐,TWSE,49.0,,3.03,,20260508
4960,誠美材,TWSE,39.35,,3.03,,20260508
4972,湯石照明,TPEx,16.45,,0.64,0.0,1150511
4976,佳凌,TWSE,28.95,,1.82,,20260508
4989,榮科,TWSE,94.7,,8.86,,20260508
4999,鑫禾,TWSE,21.0,,0.49,1.19,20260508
5011,久陽,TPEx,15.4,,0.77,0.0,1150511
5014,建錩,TPEx,10.35,,0.67,4.83,1150511
5201,凱衛,TPEx,30.55,,1.72,1.64,1150511
5202,力新,TPEx,13.05,,1.0,1.53,1150511
5205,中茂,TPEx,23.2,,3.58,0.0,1150511
5211,蒙恬,TPEx,20.3,,1.9,0.0,1150511
5220,萬達光電,TPEx,20.45,,1.1,1.47,1150511
5223,安力-KY,TPEx,24.75,,0.56,0.0,1150511
5230,雷笛克光學,TPEx,16.45,,0.71,3.04,1150511
5245,智晶,TPEx,25.5,,1.65,0.0,1150511
5263,智崴,TPEx,104.0,,1.99,0.0,1150511
5272,笙科,TPEx,23.45,,1.55,0.0,1150511
5301,寶得利,TPEx,7.55,,0.93,0.0,1150511
5302,太欣,TPEx,11.4,,1.45,0.0,1150511
5321,美而快,TPEx,22.35,,1.57,0.0,1150511
5324,士開,TPEx,10.7,,1.62,0.0,1150511
5344,立衛,TPEx,16.65,,2.63,0.0,1150511
5345,馥鴻,TPEx,21.85,,3.88,0.0,1150511
5348,正能量智能,TPEx,15.0,,1.91,0.0,1150511
5351,鈺創,TPEx,80.1,,6.67,0.0,1150511
5355,佳總,TPEx,7.0,,1.6,0.0,1150511
5364,力麗店,TPEx,9.84,,0.86,0.0,1150511
5392,能率,TPEx,42.0,,1.3,1.55,1150511
5460,同協,TPEx,14.95,,1.19,0.0,1150511
5464,霖宏,TPEx,57.6,,3.54,0.0,1150511
